Female_4m_F1a	Female_4m_F1b	Female_4m_F2a	Female_4m_F2b	Female_20m_F3a	Female_20m_F3b	Female_20m_F4a	Female_20m_F4b	Male_4m_M1a	Male_4m_M1b	Male_4m_M2a	Male_4m_M2b	Male_20m_M3a	Male_20m_M3b	Male_20m_M4a	Male_20m_M4b
Armc6	6.19617049558259	6.33260572082325	6.54328513180785	6.23895559233252	6.32399462796755	6.48780967710625	6.56062799988199	6.12076465050617	6.38776301521677	6.23793044380147	6.49284768544189	6.23543377476484	6.28564134642482	6.31614878983615	6.42518688386617	6.42373802686583
Sugp2	7.0165080674755	7.10750930033059	7.21322401614882	7.18422732169121	7.11944984303687	6.98033596499846	7.24326866992058	7.14257375155071	7.24792777750801	6.99550143960768	7.15159710121521	7.28725328432124	7.17384943423823	7.21764425853023	7.40108948855476	7.31168809848255
Homer3	5.71031884627967	5.72931563865516	5.607173705527	5.56293729923336	5.76566597088746	5.70483472501951	5.71847098230865	5.68329495968196	5.56173491564342	5.71469322233751	5.63374460645686	5.52351134994004	5.83209812440092	5.72908956573155	5.86468131957851	5.78748062955249
Ddx49	6.01182045624323	5.99825122681865	6.11981841014009	6.15357432577886	6.29111189458374	6.08057371095954	6.22888172355793	6.17495530317765	6.16799778083818	5.976307769436	6.12902209359662	6.19999253826286	6.2698721787694	6.24983204371309	6.30068914914376	6.31388957907453
Cope	7.50520471004877	7.60724133780559	7.75033208117495	7.70490972906796	7.79080304506196	7.7741487006443	7.6958412407024	8.12741922403677	7.75861905065969	7.42449961265811	7.9334170340664	7.61221106353982	7.67351072219453	7.74036961856875	7.86959417393962	7.99679956022844
Upf1	9.70379303865539	9.70034757304451	9.49968721973944	9.77684757340335	9.80125881690864	9.70670163761577	9.93700029311743	9.6658196224295	9.75371383652151	9.70533712560797	9.8854206269262	9.75190011459611	10.0553062594036	9.92532611289323	9.94225426888601	10.0231840209783
Comp	5.71031884627967	5.38750942556027	6.04234057289915	5.38272144375561	5.3887038392949	5.37920791631273	5.23012230680881	5.23012230680881	6.11419463709653	5.90793975002778	5.81653836164565	5.82361146030745	5.68082178698943	5.72908956573155	5.76040663143946	5.63195796065876
Crtc1	6.26114295264206	6.23303563309117	6.02184467972896	6.20565197744648	6.35594364076513	6.24980335924435	6.15958315353505	6.25926304245282	6.2022980020068	6.18761473995884	6.17975231197845	6.1444047614926	6.18732461999651	6.14181850355381	6.05430295104002	6.125206060842
Klhl26	6.53951275964466	6.52270711880716	6.73224246586005	6.60139986899485	6.41730914760038	6.52529386937342	6.50912601227345	6.51896944000622	6.52243238339682	6.6819098614695	6.38862760724058	6.74971445130732	6.59962336450304	6.37875215495185	6.47656757208967	6.39723151006021
Crlf1	5.45453774141534	5.87712135555418	5.68279550026883	5.51431228205103	6.00352708227727	5.79341302821537	6.21199107970693	5.23012230680881	5.51327654942434	5.56258159364403	5.45041826855264	5.61806443037473	5.45659389806311	5.76169341453367	5.23012230680881	5.23012230680881
2810428I15Rik	5.82691859424485	5.76193336642452	5.7484938163203	5.83291179175379	5.85452691511204	5.84587233736881	5.83691816241811	5.86164649559134	5.92971177846697	5.83228468526122	5.95703681060371	5.90464268734305	5.97607945744016	5.87683292032681	5.91116864962055	5.97480739078966
Uba52	8.18881432604946	8.22364368701666	8.22337106519464	8.28556089322395	8.38255736828372	8.24278044269446	8.07040292176656	8.41832195846587	8.52116436525777	8.34561852805822	8.38501112978406	8.55757400474686	8.24611290608806	8.31171731471717	8.14076185191126	8.22567978019564
Kxd1	6.93512308574619	6.75758411308617	6.62927907161361	6.70587850003004	6.66092965469223	6.6871003622086	6.87427192173099	6.67750882414474	6.83863169567841	6.72655657077403	6.62327000573858	6.84926266918465	6.87191885491653	6.81253027550789	6.69565845905378	6.72538789715326
Fkbp8	8.80335881483409	8.98315606232704	8.97302581596754	9.11062289512488	9.13285460478432	9.21981459918489	9.55794982166565	9.46727575069746	9.02371187678623	8.6502791082567	9.28859962538225	8.94166946746296	9.48967394584372	9.17107592318971	9.5331432299959	9.69490812360791
Ell	8.14261899179182	8.23234068120394	7.95318260311393	8.3171373123272	8.36234062658633	8.29306562154034	8.52211511682451	8.13621954384786	7.89435438786091	8.11129842650979	8.11055522248818	8.00555609859425	8.39029427476296	8.25710105223424	8.30098678402698	8.30912993056061
Isyna1	6.40850743494644	6.40934081584845	6.40930694497888	6.47456502037928	6.62339273205971	6.4621767987374	6.5479466301023	6.51896944000622	6.44343357789746	6.49969420510308	6.67850738471715	6.5257580853236	6.99499457426757	6.69902237200777	6.42518688386617	6.68325526890639
Ssbp4	6.36626152853442	6.45309418646241	6.38063571773036	6.40594025316711	6.32399462796755	6.29558108747145	6.57318547265882	6.49274640240442	6.58467506203399	6.40475311318417	6.63450193688284	6.60469756420572	6.70398040590552	6.73406095124911	6.63035111627271	6.73572185073339
Lrrc25	7.44066891700242	7.7645234759275	7.37684196693778	7.62944252012428	7.93362048760299	7.86541816122142	8.06580877645342	7.77465162526993	7.41973308827463	7.55433556769897	7.63671621785659	7.46537805815769	8.02457508534204	7.69292732806456	7.8935810982349	7.909765822022
Pgpep1	5.79985504422211	5.76193336642452	5.80729581128257	5.83291179175379	5.73283243286321	5.7359450666608	5.80942882042257	5.80792381054974	5.8035633460159	5.74641171949194	5.84207195260303	5.76324509223787	5.77626115258948	5.84993857490577	5.91116864962055	5.91032330957777
Lsm4	6.44930041684738	6.16105188021573	6.35124218759423	6.40594025316711	6.30767468246708	6.42268849057483	6.32499106316224	6.50592660372139	6.50960984436528	6.34690129157222	6.62327000573858	6.39715956388512	6.64701266764771	6.4808690055059	6.56165737809938	6.72538789715326
Jund	12.0847301193417	11.4862091419839	11.0184876027405	11.9050710009989	12.1295041087862	12.3007805783354	12.2064985766769	11.9686013444757	11.5140903384431	11.9973682263691	11.6290212320771	11.6282881369333	12.4108088992749	12.4110827838245	12.1600156928848	12.2326328909561
Pde4c	5.51138442955489	5.6946215536024	5.56394620934932	5.60603810266407	6.16739802643017	6.48780967710625	5.91311811012601	5.45788353909726	5.56173491564342	6.2701866023754	5.86663916602963	5.52351134994004	6.18732461999651	5.52263489960489	6.16031467024618	5.86389035406744
Rab3a	6.57628355066834	6.63914252863742	6.87855802379063	6.22243637853521	6.94941641117687	7.14680331121476	6.57318547265882	6.66596701653145	6.82850826172126	7.37631570308479	6.14622794363144	7.27140807058831	6.59962336450304	7.133093420995	6.37150240221033	6.1757272427727
Mpv17l2	5.67687882172649	5.57275947852863	5.7484938163203	5.68144129012525	5.57520884097872	5.7359450666608	5.68449197929771	5.71718930906813	5.7134762241687	5.71469322233751	5.73278571408264	5.76324509223787	5.83209812440092	5.72908956573155	5.70038213950682	5.75973832033158
Ifi30	7.30272834557322	7.01599456020422	6.90802227275533	7.07666226514131	7.27162055861439	7.02379441520311	6.8842604035284	7.02190934177793	7.16200404898167	7.30469052914456	6.87020457751844	7.21457390899749	7.04839939817819	7.22583708408098	7.18434820033488	6.98068275360313
Pik3r2	7.35943050139113	7.11634949878163	7.24434594470802	7.29925385707153	7.15465942399875	7.1309938664134	7.49277747682923	7.32141626684841	7.38552583479122	6.9772430089066	7.32663298412608	7.30293131952615	7.6266824190526	7.32840980168386	7.51395932092974	7.63342951714838
2010320M18Rik	5.77153389624675	6.2155065155392	5.95706411018843	5.83291179175379	6.40226562150334	5.84587233736881	6.00363008747292	6.08282661266587	5.88203194886064	5.80499258858141	5.81653836164565	5.87869809524993	6.03891452225959	5.84993857490577	6.12630409699676	5.95392167269518
Mast3	9.68520400947693	10.1128374846723	10.0731730184007	10.0044733915861	10.017533881036	10.0239265130431	10.4307697133981	9.99448534649428	9.61432006283323	9.73411039135837	9.96641729303056	9.74483632822366	10.1399893352073	10.0571406264783	10.1582131095871	10.1655985603527
Il12rb1	5.38106552475934	5.38750942556027	5.38321309634261	5.38272144375561	5.3887038392949	5.45186718208998	5.45850771363722	5.515501814892	5.38213556535196	5.38254811472824	5.45041826855264	5.38792911403481	5.45659389806311	5.46367929003754	5.50543012872646	5.55221364281452
Arrdc2	6.92578592294758	6.74618996097738	6.71002661376087	6.6134218406932	6.76767733678865	6.72994372910843	6.91380858877919	6.88023726550489	6.7767641219729	6.47331300282741	6.45480778986035	6.6791498268235	6.90128503390979	6.56212067956826	6.75797434168814	6.72538789715326
Kcnn1	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Ccdc124	6.8187823900424	6.86669215894993	6.92732931262545	6.93219825715635	6.87740033478074	6.98913408481277	7.34808988952314	7.06617144047879	7.05346283368568	6.61204176086879	7.12028095232695	6.92208834425538	7.18184005585004	6.99623718103694	7.22152167398345	7.36582968300626
Rpl18a	9.01666662394548	8.56575309031309	8.63780071693433	8.73428822936358	8.84400131915155	8.91424324092819	8.44314803801683	8.85995968560036	8.96121157285925	8.91108139164398	8.87407818752114	8.9215104063159	8.82003070902142	8.81862824162165	8.17726844891654	8.53076625386993
Snora68	6.75678590083189	6.98736220837808	6.68744423775986	6.6134218406932	6.34008130251164	6.69793781343384	6.66953089617323	6.51896944000622	6.40192704811173	6.63574034920869	6.36108159528928	6.41214128206054	6.33164074835468	6.10301443381579	6.3576873381643	6.22381493312281
Map1s	5.92524158457073	6.12300866096883	6.2581739998437	6.11725271727217	6.08919202375492	6.15180430333003	6.34022725087375	6.33742707405146	6.31422085858248	5.976307769436	6.4802977527698	6.19999253826286	6.28564134642482	6.24983204371309	6.5964557354684	6.63976990482615
Haus8	7.33841811545681	7.04406538916521	7.00203440802811	7.24668792892989	7.15465942399875	7.26022242419608	7.26636127911974	7.16717305235497	7.11291646769463	7.08345664841902	7.24897459568498	6.98166037617039	7.26698167352255	7.20940553521276	7.36818991559946	7.40519347812726
Myo9b	11.3532550137158	11.2951288125435	11.2714595952207	11.4664919724779	11.5920062175257	11.3898624138884	11.6813450552426	11.2707446879739	10.9467400778249	11.0878207474393	11.4135704284929	10.914846547243	11.6964901864145	11.4742300561553	11.6282150897484	11.6978137611833
Use1	7.0165080674755	7.08065998325115	7.01110313934616	7.14379255332125	7.18051921009886	7.0988489191305	7.23549021422201	7.39989625708404	7.04476565022032	6.92101829200666	7.28477774234373	6.99135099429853	7.48368079686833	7.08890253051548	7.38801558608609	7.51148770848653
Ocel1	6.40850743494644	6.42410313702951	6.32107452218055	6.55217033229339	6.46133968484911	6.62017784063699	6.70394147969435	6.73379240897077	6.26767068100039	6.20465979561013	6.55377886771297	6.18180454130762	6.53786012596719	6.37875215495185	6.63035111627271	6.74597910226535
Nr2f6	5.79985504422211	5.79279872870655	5.7484938163203	5.90864060966229	5.76566597088746	5.89442190141673	6.14148160390756	6.10199203065606	5.8307918751931	5.64480568425488	5.95703681060371	5.73055150529521	5.99757022128181	5.92766910624856	6.10883085075081	6.25468278503499
Babam1	7.13458341379386	7.05330164211783	7.19741256415977	7.10220215087099	7.00836410315784	7.16244293127623	7.1470927238761	7.13428076533148	7.39242944810572	7.22170786492722	7.34712878240073	7.32614336622424	7.23658744046533	7.28979278142113	7.30709240956801	7.33900347966351
Ankle1	6.22915881137727	6.19767682749247	6.64111611104656	6.53956311134459	6.16739802643017	6.31042501044402	6.44161290586725	6.2429353653347	6.53512593609842	6.40475311318417	6.64563968291583	6.66702549446673	6.49931438092922	6.42358478999471	6.61914927663533	6.62867394244785
Abhd8	6.63534560676544	6.19767682749247	6.67601075647952	6.22243637853521	6.59776362638502	6.57360625298851	6.38475563952454	6.35242574006973	6.56013932216711	6.11634807681992	6.42877299262767	6.23543377476484	6.28564134642482	6.4808690055059	6.12630409699676	6.32820912222313
Mrpl34	5.99105833009571	6.08335882565792	6.20846599151156	6.22243637853521	6.06855955402906	6.11686919215242	6.12303235858898	6.29119571090501	6.23549015003755	6.11634807681992	6.14622794363144	6.41214128206054	6.11607895265007	6.06249461847882	6.09102066387216	6.10775350428723
Dda1	6.86843006110649	7.08966528635712	6.77563186112846	6.69466223153083	7.03695009946139	6.80186690426989	6.92352232387695	6.75567627469626	6.93605407294072	6.91142692673012	6.8222544941815	6.9119118395111	6.98589664581674	6.92760125123572	6.71674561114957	6.74597910226535
Ano8	5.38106552475934	5.46378940172146	5.45762309813442	5.45691694304548	5.46550234501987	5.50809815058779	5.51626996273676	5.515501814892	5.51327654942434	5.38254811472824	5.5063152137319	5.38792911403481	5.45659389806311	5.46367929003754	5.55262850789669	5.59397187844228
Gtpbp3	6.14458656909687	6.26724655492929	6.43730196145649	6.34803290166521	6.35594364076513	6.3395347998164	6.5479466301023	6.50592660372139	6.41592336693566	6.18761473995884	6.44186043965923	6.44155162239316	6.39020764511109	6.61355753189305	6.65247524253148	6.65077414061248
Plvap	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Bst2	5.38106552475934	5.57275947852863	5.38321309634261	5.51431228205103	5.57520884097872	5.67175802010253	5.56521019465165	5.86164649559134	5.45607530776594	5.45666796619519	5.55365550620242	5.46439135217699	5.5139147347289	5.38743265934198	5.63247202409663	5.63195796065876
Mvb12a	6.16208133576529	6.17953126414887	6.20846599151156	6.17123618978415	6.35594364076513	6.31042501044402	6.38475563952454	6.43857123938424	6.21902613805445	6.03916109442812	6.19610152176432	6.1444047614926	6.31651733046106	6.29994116691774	6.50147279544001	6.47506047186326
Slc27a1	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Pgls	6.05184069729111	6.04187018854935	6.29007406963859	6.13558640526243	6.20426646430052	6.20197351663574	6.24550516831596	6.47942495067838	6.29892151328781	5.90793975002778	6.31848356314704	6.18180454130762	6.22112743942196	6.26679337229345	6.25593504514819	6.42373802686583
Fam129c	7.05124274141919	6.60147655240062	6.94637678755434	6.9789325574066	6.63602299758218	7.00656927664214	6.8335937615031	6.83993356701621	7.00047069620957	6.57567208374468	7.08016012156655	6.74971445130732	6.65860049870669	6.67515347794706	6.57336101916944	6.84460577096237
Colgalt1	7.31710676478732	7.1425514800144	7.28983316662315	7.29185746434045	7.45293611468562	7.11501048840224	7.17173537349531	6.98548813980965	7.20949367629493	7.14198119919285	7.27768596561684	7.18952834451478	7.26698167352255	7.28979278142113	7.03374381219475	7.15172874548617
Unc13a	5.85287545697353	6.16105188021573	5.38321309634261	5.93215835416133	6.12910305297624	5.37920791631273	5.83691816241811	5.68329495968196	5.23012230680881	5.60563774247401	5.37820057536399	5.38792911403481	6.01850117745629	5.69441036635516	5.91116864962055	5.63195796065876
Jak3	7.47327665711731	7.74714766052722	7.09024103324711	7.581140344639	7.93362048760299	7.75314647123539	7.76918298618089	7.78555294416337	8.25311803009983	7.79091916023471	7.59687369778639	8.0547410656146	7.67351072219453	7.54803257417214	8.54036973177813	8.00125529149722
Insl3	5.60221298964483	5.38750942556027	5.38321309634261	5.38272144375561	5.57520884097872	5.50809815058779	5.56521019465165	5.71718930906813	5.45607530776594	5.38254811472824	5.23012230680881	5.46439135217699	5.5139147347289	5.46367929003754	5.76040663143946	5.50507257793994
B3gnt3	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Fcho1	7.47971560809807	7.72368305827193	7.65911731006288	7.83551087428069	7.60854753253529	7.50785811725212	7.73010939837329	7.57072791422394	8.12747287437918	7.99715626288105	7.8568550481743	8.48787991431502	7.94851040453387	7.82016124949781	7.76993902342271	7.75697709575704
Zfp709	6.07116864405395	5.85021573129843	5.83469032622881	5.95494865609493	5.9076619038089	5.79341302821537	5.83691816241811	5.95784428182195	5.88203194886064	5.85846021572477	5.76206091642491	5.95387620933558	5.95398084460759	5.95180795479922	5.81472550523369	5.83942286445189
Zfp882	5.92524158457073	5.72931563865516	5.77862710502758	5.88432121137636	5.85452691511204	5.98259849022222	5.95971395774099	5.71718930906813	5.99592796565859	5.99780477083199	5.84207195260303	6.06486360448082	5.90773124753897	5.99791205429525	5.86468131957851	5.86389035406744
Zfp617	7.96766232667712	8.09217987194602	7.73362162417998	7.61150297289052	7.98028720513226	7.95184130661101	7.96137241179943	7.97021147281362	7.95820411376309	8.08461134052045	7.60262774068249	7.95486179777772	8.01525647902609	8.01393686477788	8.13665588900596	7.86203192282121
Zfp961	7.2210567865725	6.93832520771515	7.08165974047726	6.92266388806468	6.82361166384722	6.87977949204864	6.97111739618899	6.90972626039809	7.07070103498314	6.92101829200666	6.78267805305408	7.02946929139736	6.95824912351276	6.90736557165848	7.06677975128644	6.92781118454463
Cyp4f18	9.85158369166426	9.90116699428159	9.54955824136976	10.0016176290078	10.1841795549706	10.0212153358444	10.3439876353067	9.98723805104872	9.29462364955453	9.5098561998245	9.76926571966126	9.37127163364884	10.3007757038899	9.90149042297008	9.82334526870142	10.0651543338922
Olfr372	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Olfr373	5.38106552475934	5.38750942556027	5.23012230680881	5.23012230680881	5.23012230680881	5.37920791631273	5.38382910703835	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Olfr374	5.38106552475934	5.23012230680881	5.38321309634261	5.38272144375561	5.3887038392949	5.37920791631273	5.38382910703835	5.23012230680881	5.38213556535196	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.38743265934198	5.23012230680881	5.23012230680881
Tpm4	11.5879082072743	11.3892592124413	10.9923264799941	11.455101229671	11.4326912274527	11.6078918135711	11.572389438078	11.3949077156522	10.8448742759397	11.1593217158879	11.2481612762151	10.7028439369438	11.4298485939036	11.1203820729307	11.3735224629491	11.4246705812018
Rab8a	9.35541749451077	9.3354927450012	9.10381450889147	9.37252654996543	9.27838401616478	9.20434452578882	9.1671860872301	9.0128400166337	9.04908374782435	9.41906570843044	9.11041541397073	9.21091831490515	9.14562665349054	9.14352658246208	8.98942206123292	8.95609049901836
Hsh2d	6.42225985403559	6.65146380059043	6.39505861498498	6.4475803214336	6.58475851801854	6.51292329381039	6.57318547265882	6.53187861534356	6.35890928197695	6.51267804033915	6.41554131228541	6.42693659876086	6.58750432701374	6.45256403998574	6.46392408981974	6.44967029543293
Cib3	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Fam32a	10.063233889478	9.82072181744204	9.75543249365865	10.0130109670965	9.57421098022741	10.2286346554154	10.0892550419564	10.0358996687214	9.59808236884091	9.90302247056853	9.93703868208794	9.56162972571824	10.0062956911145	9.70089239698247	10.037371024311	10.0729054233513
Ap1m1	9.831486170166	9.74850036208539	9.65923214361787	9.77192546727002	9.93853613921019	9.63625217899949	9.51964877064512	9.54501148004707	9.60531874771766	9.77717000742132	9.66941100187444	9.6256097052022	9.63472376764776	9.66064123800539	9.47107833977122	9.49526326828597
Klf2	11.7650382805712	10.5943614368992	9.76043147678007	11.1809440806632	11.5808068819734	11.4538550007644	11.0444719568582	10.779616372244	10.70411622026	11.4272724586348	10.7525223071726	10.6212613930218	11.3815476923337	11.680709515813	11.1750071962904	11.1989494714854
Eps15l1	9.13655961311299	9.24520891303847	9.16200877048904	9.19171861844112	9.17358498792633	9.17070568178294	9.2236412204829	8.94901067157303	9.36907367253976	9.34014659874559	9.16969949375251	9.42362527819504	9.15514853556332	9.10004056551719	9.26127129155322	9.11259275150148
1700030K09Rik	6.61203858846542	6.94826885420297	6.93688502525837	7.20796221673001	6.8126021843133	6.60868935067769	6.65786321932906	7.08350192676094	6.94543702485554	7.19033636196827	6.85122039764928	7.5800373537765	6.95824912351276	6.77943917962038	6.85601034869436	6.76626908694341
Cherp	7.91965026589135	7.85960056382586	7.82609830414843	7.88188879729014	7.85827911807289	7.7265011555353	7.8861679997132	7.68466659350528	8.02430189214148	7.85402666307819	8.08516155048774	7.93413864844032	8.0567833817828	7.91204840587468	7.93589009588369	8.0233554925824
Slc35e1	9.88655107680302	10.0758061937988	10.0129251708004	10.0016176290078	10.1704644444143	9.96462523530959	9.79563986864771	9.88536221550252	9.82478017643946	10.1250869418756	9.97609453431628	9.99857557931963	9.96308850115627	9.88054974516069	9.55096536254964	9.66546081284694
Med26	7.09351361866779	7.02541270677334	6.76491063780738	7.09373891158318	7.02748465938865	7.05763603031098	7.12202580846454	6.95754878877085	6.75551804916851	6.93054511974784	6.87960153707353	6.78369043946538	7.01301840074266	6.90736557165848	6.9387541392556	6.95449284097527
Smim7	7.56714498011371	7.5423105441596	7.56232043440573	7.64128967298814	7.70833682995191	7.73721252185283	7.61895568657509	7.74707069400076	7.45318638392261	7.51012884992482	7.55599116182035	7.42277644007948	7.6266824190526	7.45975115618438	7.78018555502569	7.7044343097621
Tmem38a	7.0165080674755	7.09861480829573	6.83828882621726	7.13556922622198	7.18903845722296	7.0906999394695	7.29660206872845	7.03977821214913	6.65563714498339	6.75911542239258	6.99640179394259	6.66702549446673	7.23658744046533	6.84485778476428	6.8654474185785	7.05648867376224
Nwd1	5.45453774141534	5.38750942556027	5.38321309634261	5.38272144375561	5.3887038392949	5.23012230680881	5.38382910703835	5.38339444468453	5.45607530776594	5.38254811472824	5.45041826855264	5.38792911403481	5.5139147347289	5.52263489960489	5.44969899447822	5.44940842625265
Sin3b	9.13419642237322	9.0297689176808	9.03327088527553	9.12522159937881	8.97350212497129	9.28877019441529	9.18858015248566	9.26668293295513	8.96915218217467	8.95712876142193	9.19857406294069	8.87450658806276	9.17637722663536	8.93403420282141	9.07168458675449	9.2151508621733
F2rl3	5.90194245915567	5.72931563865516	5.51518130319677	5.51431228205103	5.95710289823142	5.59792135705354	5.56521019465165	5.56431832921867	5.45607530776594	5.45666796619519	5.78991729216414	5.23012230680881	5.64467455764256	5.61691814605705	5.66760087113984	5.75973832033158
Large	6.95361502775653	6.36391237681383	6.29007406963859	6.47456502037928	6.04743120381545	6.74044897350323	6.53513812619689	6.61877845453258	6.2517014661098	6.28596036894717	6.61194182109847	5.95387620933558	6.18732461999651	6.4808690055059	6.48908267505083	6.63976990482615
Hmgxb4	7.61498158947199	7.41087672228905	7.47238771886935	7.3428781372704	7.24732786936017	7.31030828575665	7.29660206872845	7.32872284368124	7.66324706624427	7.56054917463057	7.4894893436393	7.56698016598789	7.41029567144173	7.54141808706816	7.51395932092974	7.45613660153087
Tom1	7.76114496565332	7.82112518060093	7.79944547169084	7.78237526900989	7.82489227840324	7.84057673784882	8.08410963686734	7.88049447203493	7.57404589042512	7.53554417371003	7.75055964445206	7.56698016598789	7.82736178419187	7.98402676660444	7.7852844812514	7.89559159734007
Hmox1	8.7830896071622	9.55479490022795	8.62801449563308	8.85512518771846	9.66468186156889	9.08472703565225	8.96938097520373	8.73237857448141	9.13019351035164	9.38214768068193	8.7863737965502	9.30343319114986	8.89648126205875	8.78772005328368	8.46089386813477	8.3851060760614
Mcm5	7.76650789616859	7.90248675081271	8.21920845898243	8.24523843757364	7.70228057744029	8.02948996928765	8.07040292176656	7.63769267214125	8.48286514533133	8.60151314534504	8.52198263832899	8.80455776959523	8.2173888720478	8.22258735954612	8.25947828184713	8.22567978019564
Nr3c2	5.559538555659	5.65741663219508	5.51518130319677	5.60603810266407	5.66045090945854	5.63630839348607	5.75042210786467	5.64695779036157	5.51327654942434	5.56258159364403	5.55365550620242	5.52351134994004	5.8048139714184	5.52263489960489	5.73121726719643	5.69978542369964
Arhgap10	6.74618006161109	6.65146380059043	6.78627142431148	6.66044613090361	6.57162195895417	6.64285963806358	6.66953089617323	6.72271921983168	6.63240366218825	6.62394414640103	6.61194182109847	6.61739981948023	6.57527136255348	6.74554513217056	6.74778168198302	6.68325526890639
0610038B21Rik	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.38249655292553	5.23012230680881	5.23012230680881	5.23012230680881
Prmt10	7.72858552120162	7.53566595120391	7.72801250207847	7.59335612850836	7.30340394571488	7.40571059278605	7.43244759151868	7.81248828684869	7.49882337829043	7.57904259769423	7.4894893436393	7.61221106353982	7.59062447760133	7.6686656074676	7.59061998621444	7.58233102238112
Tmem184c	7.96766232667712	7.85960056382586	7.84710934752169	7.72182785825139	7.7263688930199	7.71029833019157	7.46625756266966	7.48768666643484	7.85891257268541	8.18889013734981	7.50791212224255	8.06440530097202	7.42390413588197	7.82571253788133	7.32773656578271	7.21927921981996
Ednra	7.23624568272491	7.24289644434235	7.404760085305	7.15196967619741	6.80150550474579	7.01520775857315	6.91380858877919	6.91942074823393	6.76618152469972	7.16635897583733	6.90742257166341	6.90166158858946	6.62353035322267	7.00577786739286	6.60785152980698	6.60619883151605
Rbmxl1	7.35943050139113	7.08966528635712	7.404760085305	7.30661368419262	7.30340394571488	7.25292720085545	6.87427192173099	6.97623579273101	7.61630366315741	7.84886049175541	7.29183582201835	7.82081234706557	7.28194792070693	7.24208728160886	7.11495605506027	7.02329149405531
Slc10a7	6.44930041684738	6.30040830688352	6.53051838173167	6.39173036225969	6.48983397129039	6.38185184560557	6.38475563952454	6.35242574006973	6.56013932216711	6.40475311318417	6.4802977527698	6.5257580853236	6.49931438092922	6.54893547052707	6.45114866840974	6.48756149378992
Lsm6	7.06830014342365	6.97768903826942	7.24434594470802	6.96970776096649	6.76767733678865	7.34508047154953	7.17985801272104	7.19136475903307	7.37859049881935	7.20610590424094	7.24897459568498	7.27935182271722	7.11665432481394	7.11557843285048	7.30709240956801	7.27682477169364
Zfp827	5.64103477219815	5.6946215536024	5.45762309813442	5.71520448179183	5.61985314203275	5.50809815058779	5.78066054555039	5.515501814892	5.56173491564342	5.60563774247401	5.55365550620242	5.61806443037473	5.60551864253166	5.69441036635516	5.59443852940531	5.59397187844228
Mmaa	6.19617049558259	5.90300669169597	6.27424102755291	6.07945895287846	6.08919202375492	6.15180430333003	6.12303235858898	6.10199203065606	5.99592796565859	6.03916109442812	5.91326108183584	6.04382449065902	6.11607895265007	6.24983204371309	6.20923099844464	6.125206060842
Gm4890	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.38382910703835	5.23012230680881	5.38213556535196	5.23012230680881	5.23012230680881	5.38792911403481	5.23012230680881	5.38743265934198	5.23012230680881	5.23012230680881
Smad1	6.36626152853442	6.60147655240062	6.32107452218055	6.17123618978415	6.6106406304164	6.44915652724841	6.56062799988199	6.55730996307855	6.44343357789746	6.20465979561013	6.30391919003924	6.21786386123252	6.30118687072454	6.50853986778882	6.58495966949076	6.47506047186326
Otud4	9.1692995665705	8.86214142924139	9.14764825211859	9.0047189144953	8.91879733029618	8.72455519306806	8.67299698385938	8.83404288320148	9.23933984912484	8.96778294515929	9.04655288612245	9.17890865888335	8.84018629148785	8.99856498988759	8.78118173825058	8.84124236573447
